"Year","County Code","County Name","GEOID","Month","Small Farm Unreported (mg)"
2002,81,"GREENSVILLE",51081,9,0.102489
2002,81,"GREENSVILLE",51081,10,0.074549
2002,81,"GREENSVILLE",51081,11,0.037465
2002,81,"GREENSVILLE",51081,12,0.000508
2002,5,"ALLEGHANY",51005,1,0
2002,5,"ALLEGHANY",51005,2,0
2002,5,"ALLEGHANY",51005,3,0
2002,5,"ALLEGHANY",51005,4,0.03741
2002,5,"ALLEGHANY",51005,5,0.03741
2002,5,"ALLEGHANY",51005,6,0.61422
2002,5,"ALLEGHANY",51005,7,0.61422
2002,5,"ALLEGHANY",51005,8,0.61422
2002,5,"ALLEGHANY",51005,9,0.61422
2002,5,"ALLEGHANY",51005,10,0.36859
2002,5,"ALLEGHANY",51005,11,0
2002,5,"ALLEGHANY",51005,12,0
2002,165,"ROCKINGHAM",51165,1,0.27291
2002,165,"ROCKINGHAM",51165,2,0.31426
2002,165,"ROCKINGHAM",51165,3,0.6616
2002,165,"ROCKINGHAM",51165,4,1.57957
2002,165,"ROCKINGHAM",51165,5,3.42378
2002,165,"ROCKINGHAM",51165,6,15.91975
2002,165,"ROCKINGHAM",51165,7,29.49082
2002,165,"ROCKINGHAM",51165,8,21.0885
2002,165,"ROCKINGHAM",51165,9,6.21077
2002,165,"ROCKINGHAM",51165,10,2.58851
2002,165,"ROCKINGHAM",51165,11,0.81046
2002,165,"ROCKINGHAM",51165,12,0.3308
2002,171,"SHENANDOAH",51171,1,0
2002,171,"SHENANDOAH",51171,2,0
2002,171,"SHENANDOAH",51171,3,0
2002,171,"SHENANDOAH",51171,4,0.45285
2002,171,"SHENANDOAH",51171,5,0.156988
2002,171,"SHENANDOAH",51171,6,5.46439
2002,171,"SHENANDOAH",51171,7,14.916879
2002,171,"SHENANDOAH",51171,8,7.81921
2002,171,"SHENANDOAH",51171,9,1.346474
2002,171,"SHENANDOAH",51171,10,0.033209
2002,171,"SHENANDOAH",51171,11,0
2002,171,"SHENANDOAH",51171,12,0
2002,145,"POWHATAN",51145,1,0.017091
2002,145,"POWHATAN",51145,2,0.000633
2002,145,"POWHATAN",51145,3,0.001266
2002,145,"POWHATAN",51145,4,0.036714
2002,145,"POWHATAN",51145,5,0.476649
2002,145,"POWHATAN",51145,6,1.433112
2002,145,"POWHATAN",51145,7,2.295258
2002,145,"POWHATAN",51145,8,1.340694
2002,145,"POWHATAN",51145,9,0.520959
2002,145,"POWHATAN",51145,10,0.184836
2002,145,"POWHATAN",51145,11,0.022788
2002,145,"POWHATAN",51145,12,0.000633
2002,175,"SOUTHAMPTON",51175,1,0
2002,175,"SOUTHAMPTON",51175,2,0
2002,175,"SOUTHAMPTON",51175,3,0.050244
2002,175,"SOUTHAMPTON",51175,4,0.197184
2002,175,"SOUTHAMPTON",51175,5,0.404322
2002,175,"SOUTHAMPTON",51175,6,0.903444
2002,175,"SOUTHAMPTON",51175,7,1.241406
2002,175,"SOUTHAMPTON",51175,8,1.040904
2002,175,"SOUTHAMPTON",51175,9,0.617622
2002,175,"SOUTHAMPTON",51175,10,0.221358
2002,175,"SOUTHAMPTON",51175,11,0.058776
2002,175,"SOUTHAMPTON",51175,12,0.00474
2002,139,"PAGE",51139,1,0.025785
2002,139,"PAGE",51139,2,0.083658
2002,139,"PAGE",51139,3,0.056727
2002,139,"PAGE",51139,4,0.09741
2002,139,"PAGE",51139,5,0.158148
2002,139,"PAGE",51139,6,1.078386
2002,139,"PAGE",51139,7,2.044464
2002,139,"PAGE",51139,8,1.053747
2002,139,"PAGE",51139,9,0.77928
2002,139,"PAGE",51139,10,0.237222
2002,139,"PAGE",51139,11,0.081939
2002,139,"PAGE",51139,12,0.032661
2002,75,"GOOCHLAND",51075,1,0
2002,75,"GOOCHLAND",51075,2,0
2002,75,"GOOCHLAND",51075,3,0
2002,75,"GOOCHLAND",51075,4,0
2002,75,"GOOCHLAND",51075,5,0
2002,75,"GOOCHLAND",51075,6,0
2002,75,"GOOCHLAND",51075,7,2.499735
2002,75,"GOOCHLAND",51075,8,4.36443
2002,75,"GOOCHLAND",51075,9,0.485835
2002,75,"GOOCHLAND",51075,10,0
2002,75,"GOOCHLAND",51075,11,0
2002,75,"GOOCHLAND",51075,12,0
2002,63,"FLOYD",51063,1,0.34969
2002,63,"FLOYD",51063,2,0.604758
2002,63,"FLOYD",51063,3,1.575662
2002,63,"FLOYD",51063,4,2.678214
2002,63,"FLOYD",51063,5,4.25799
2002,63,"FLOYD",51063,6,4.838064
2002,63,"FLOYD",51063,7,7.771346
2002,63,"FLOYD",51063,8,7.207728
2002,63,"FLOYD",51063,9,6.269736
2002,63,"FLOYD",51063,10,3.760196
2002,63,"FLOYD",51063,11,1.406988
2002,63,"FLOYD",51063,12,0.419628
2002,149,"PRINCE GEORGE",51149,1,0
2002,149,"PRINCE GEORGE",51149,2,0
2002,149,"PRINCE GEORGE",51149,3,0
2002,149,"PRINCE GEORGE",51149,4,0.034276
2002,149,"PRINCE GEORGE",51149,5,0.096558
2002,149,"PRINCE GEORGE",51149,6,0.383933
2002,149,"PRINCE GEORGE",51149,7,0.889504
2002,149,"PRINCE GEORGE",51149,8,0.458964
2002,149,"PRINCE GEORGE",51149,9,0.226765
2002,149,"PRINCE GEORGE",51149,10,0
2002,149,"PRINCE GEORGE",51149,11,0
2002,149,"PRINCE GEORGE",51149,12,0
2002,131,"NORTHAMPTON",51131,1,0.01473
2002,131,"NORTHAMPTON",51131,2,0.020622
2002,131,"NORTHAMPTON",51131,3,0.109002
2002,131,"NORTHAMPTON",51131,4,0.754176
2002,131,"NORTHAMPTON",51131,5,2.266947
2002,131,"NORTHAMPTON",51131,6,3.527835
2002,131,"NORTHAMPTON",51131,7,3.629472
2002,131,"NORTHAMPTON",51131,8,2.605737
2002,131,"NORTHAMPTON",51131,9,1.16367
2002,131,"NORTHAMPTON",51131,10,0.509658
2002,131,"NORTHAMPTON",51131,11,0.106056
2002,131,"NORTHAMPTON",51131,12,0.026514
2002,137,"ORANGE",51137,1,0
2002,137,"ORANGE",51137,2,0
2002,137,"ORANGE",51137,3,0.059524
2002,137,"ORANGE",51137,4,0.106108
2002,137,"ORANGE",51137,5,0.160456
2002,137,"ORANGE",51137,6,1.860772
2002,137,"ORANGE",51137,7,5.219996
2002,137,"ORANGE",51137,8,4.47077
2002,137,"ORANGE",51137,9,1.050728
2002,137,"ORANGE",51137,10,0.011646
2002,137,"ORANGE",51137,11,0
2002,137,"ORANGE",51137,12,0
2002,79,"GREENE",51079,1,0.078126
2002,79,"GREENE",51079,2,0.078126
2002,79,"GREENE",51079,3,0.081718
2002,79,"GREENE",51079,4,0.15715
2002,79,"GREENE",51079,5,0.177804
2002,79,"GREENE",51079,6,0.211928
2002,79,"GREENE",51079,7,0.19307
2002,79,"GREENE",51079,8,0.167028
2002,79,"GREENE",51079,9,7.57912
2002,79,"GREENE",51079,10,0.078126
2002,79,"GREENE",51079,11,0.074534
2002,79,"GREENE",51079,12,0.104168
2002,183,"SUSSEX",51183,1,0.01044
2002,183,"SUSSEX",51183,2,0.01044
2002,183,"SUSSEX",51183,3,0.01044
2002,183,"SUSSEX",51183,4,0.103704
2002,183,"SUSSEX",51183,5,0.475368
2002,183,"SUSSEX",51183,6,0.696348
2002,183,"SUSSEX",51183,7,0.818148
2002,183,"SUSSEX",51183,8,0.609696
2002,183,"SUSSEX",51183,9,0.543228
2002,183,"SUSSEX",51183,10,0.167736
2002,183,"SUSSEX",51183,11,0.030624
2002,183,"SUSSEX",51183,12,0.003132
2002,87,"HENRICO",51087,1,0.004685
2002,87,"HENRICO",51087,2,0.00937
2002,87,"HENRICO",51087,3,0.014992
2002,87,"HENRICO",51087,4,0.02811
2002,87,"HENRICO",51087,5,0.34669
2002,87,"HENRICO",51087,6,1.867441
2002,87,"HENRICO",51087,7,3.372263
2002,87,"HENRICO",51087,8,2.481176
2002,87,"HENRICO",51087,9,1.201234
2002,87,"HENRICO",51087,10,0.01874
2002,87,"HENRICO",51087,11,0.014992
2002,87,"HENRICO",51087,12,0.00937
2002,101,"KING WILLIAM",51101,1,0
2002,101,"KING WILLIAM",51101,2,0
2002,101,"KING WILLIAM",51101,3,0.04675
2002,101,"KING WILLIAM",51101,4,0.1012
2002,101,"KING WILLIAM",51101,5,0.3927
2002,101,"KING WILLIAM",51101,6,1.21055
2002,101,"KING WILLIAM",51101,7,1.7303
2002,101,"KING WILLIAM",51101,8,1.25345
2002,101,"KING WILLIAM",51101,9,0.57585
2002,101,"KING WILLIAM",51101,10,0.1705
2002,101,"KING WILLIAM",51101,11,0.01595
2002,101,"KING WILLIAM",51101,12,0.0033
2002,19,"BEDFORD",51019,1,0.20902
2002,19,"BEDFORD",51019,2,0.456858
2002,19,"BEDFORD",51019,3,0.715147
2002,19,"BEDFORD",51019,4,1.079439
2002,19,"BEDFORD",51019,5,1.372067
2002,19,"BEDFORD",51019,6,1.908054
2002,19,"BEDFORD",51019,7,2.251444
2002,19,"BEDFORD",51019,8,2.281304
2002,19,"BEDFORD",51019,9,2.00062
2002,19,"BEDFORD",51019,10,1.50793
2002,19,"BEDFORD",51019,11,0.77636
2002,19,"BEDFORD",51019,12,0.37325
2002,173,"SMYTH",51173,1,0
2002,173,"SMYTH",51173,2,0
2002,173,"SMYTH",51173,3,0
2002,173,"SMYTH",51173,4,0
2002,173,"SMYTH",51173,5,0
2002,173,"SMYTH",51173,6,1.032075
2002,173,"SMYTH",51173,7,3.1374
2002,173,"SMYTH",51173,8,2.580525
2002,173,"SMYTH",51173,9,0
2002,173,"SMYTH",51173,10,0
2002,173,"SMYTH",51173,11,0
2002,173,"SMYTH",51173,12,0
2003,67,"FRANKLIN",51067,1,0
2003,67,"FRANKLIN",51067,2,0
2003,67,"FRANKLIN",51067,3,0
2003,67,"FRANKLIN",51067,4,0.082722
2003,67,"FRANKLIN",51067,5,0.099753
2003,67,"FRANKLIN",51067,6,2.204298
2003,67,"FRANKLIN",51067,7,9.036162
2003,67,"FRANKLIN",51067,8,8.527665
2003,67,"FRANKLIN",51067,9,4.381833
2003,67,"FRANKLIN",51067,10,0
2003,67,"FRANKLIN",51067,11,0
2003,67,"FRANKLIN",51067,12,0
2003,37,"CHARLOTTE",51037,1,0
2003,37,"CHARLOTTE",51037,2,0
2003,37,"CHARLOTTE",51037,3,0
2003,37,"CHARLOTTE",51037,4,0.073255
2003,37,"CHARLOTTE",51037,5,0.264845
2003,37,"CHARLOTTE",51037,6,0.891457
2003,37,"CHARLOTTE",51037,7,1.733326
2003,37,"CHARLOTTE",51037,8,1.779533
2003,37,"CHARLOTTE",51037,9,1.440306
2003,37,"CHARLOTTE",51037,10,1.514688
2003,37,"CHARLOTTE",51037,11,3.314507
2003,37,"CHARLOTTE",51037,12,0.258083
2003,99,"KING GEORGE",51099,1,0.02534
2003,99,"KING GEORGE",51099,2,0.032942
2003,99,"KING GEORGE",51099,3,0.047784
2003,99,"KING GEORGE",51099,4,0.048146
2003,99,"KING GEORGE",51099,5,0.07964
2003,99,"KING GEORGE",51099,6,0.453586
2003,99,"KING GEORGE",51099,7,1.127268
2003,99,"KING GEORGE",51099,8,1.10591
2003,99,"KING GEORGE",51099,9,0.585354
2003,99,"KING GEORGE",51099,10,0.073486
2003,99,"KING GEORGE",51099,11,0.020272
2003,99,"KING GEORGE",51099,12,0.020634
2003,25,"BRUNSWICK",51025,1,0
2003,25,"BRUNSWICK",51025,2,0
2003,25,"BRUNSWICK",51025,3,0
2003,25,"BRUNSWICK",51025,4,0
2003,25,"BRUNSWICK",51025,5,0
2003,25,"BRUNSWICK",51025,6,0.361204
2003,25,"BRUNSWICK",51025,7,2.558796
2003,25,"BRUNSWICK",51025,8,0
2003,25,"BRUNSWICK",51025,9,0
2003,25,"BRUNSWICK",51025,10,0
2003,25,"BRUNSWICK",51025,11,0
2003,25,"BRUNSWICK",51025,12,0
2003,161,"ROANOKE",51161,1,0
2003,161,"ROANOKE",51161,2,0
2003,161,"ROANOKE",51161,3,0.06864
2003,161,"ROANOKE",51161,4,0.597597
2003,161,"ROANOKE",51161,5,0.465894
2003,161,"ROANOKE",51161,6,0.754182
2003,161,"ROANOKE",51161,7,0.997425
2003,161,"ROANOKE",51161,8,0.69927
2003,161,"ROANOKE",51161,9,0.421278
2003,161,"ROANOKE",51161,10,0.261261
2003,161,"ROANOKE",51161,11,0.024882
2003,161,"ROANOKE",51161,12,0
2003,36,"CHARLES CITY",51036,1,0.000392
2003,36,"CHARLES CITY",51036,2,0
2003,36,"CHARLES CITY",51036,3,0.000392
2003,36,"CHARLES CITY",51036,4,0.019306
2003,36,"CHARLES CITY",51036,5,0.051744
2003,36,"CHARLES CITY",51036,6,0.246274
2003,36,"CHARLES CITY",51036,7,0.360934
2003,36,"CHARLES CITY",51036,8,0.243824
2003,36,"CHARLES CITY",51036,9,0.054978
2003,36,"CHARLES CITY",51036,10,0.002156
2003,36,"CHARLES CITY",51036,11,0
2003,36,"CHARLES CITY",51036,12,0
2003,550,"CHESAPEAKE CITY",51550,1,0.024904
2003,550,"CHESAPEAKE CITY",51550,2,0.05094
2003,550,"CHESAPEAKE CITY",51550,3,0.178856
2003,550,"CHESAPEAKE CITY",51550,4,0.527512
2003,550,"CHESAPEAKE CITY",51550,5,0.733536
2003,550,"CHESAPEAKE CITY",51550,6,1.155772
2003,550,"CHESAPEAKE CITY",51550,7,0.85749
2003,550,"CHESAPEAKE CITY",51550,8,0.64241
2003,550,"CHESAPEAKE CITY",51550,9,0.658824
2003,550,"CHESAPEAKE CITY",51550,10,0.276208
2003,550,"CHESAPEAKE CITY",51550,11,0.211118
2003,550,"CHESAPEAKE CITY",51550,12,0.341864
2003,73,"GLOUCESTER",51073,1,0
2003,73,"GLOUCESTER",51073,2,0
2003,73,"GLOUCESTER",51073,3,0
2003,73,"GLOUCESTER",51073,4,0
2003,73,"GLOUCESTER",51073,5,0.595
2003,73,"GLOUCESTER",51073,6,0.595
2003,73,"GLOUCESTER",51073,7,1.19
2003,73,"GLOUCESTER",51073,8,0
2003,73,"GLOUCESTER",51073,9,0
2003,73,"GLOUCESTER",51073,10,0
2003,73,"GLOUCESTER",51073,11,0
2003,73,"GLOUCESTER",51073,12,0
2003,47,"CULPEPER",51047,1,0.039517
2003,47,"CULPEPER",51047,2,0.047788
2003,47,"CULPEPER",51047,3,0.227912
2003,47,"CULPEPER",51047,4,0.223317
2003,47,"CULPEPER",51047,5,0.773798
2003,47,"CULPEPER",51047,6,1.631225
2003,47,"CULPEPER",51047,7,2.404104
2003,47,"CULPEPER",51047,8,2.15965
2003,47,"CULPEPER",51047,9,1.071554
2003,47,"CULPEPER",51047,10,0.526587
2003,47,"CULPEPER",51047,11,0.04595
2003,47,"CULPEPER",51047,12,0.039517
2003,193,"WESTMORELAND",51193,1,0.086558
2003,193,"WESTMORELAND",51193,2,0.059748
2003,193,"WESTMORELAND",51193,3,0.171584
2003,193,"WESTMORELAND",51193,4,0.522412
2003,193,"WESTMORELAND",51193,5,0.799704
2003,193,"WESTMORELAND",51193,6,1.257772
2003,193,"WESTMORELAND",51193,7,1.522808
2003,193,"WESTMORELAND",51193,8,1.358884
2003,193,"WESTMORELAND",51193,9,0.944478
2003,193,"WESTMORELAND",51193,10,0.572202
2003,193,"WESTMORELAND",51193,11,0.289548
2003,193,"WESTMORELAND",51193,12,0.074302
2003,143,"PITTSYLVANIA",51143,1,0
2003,143,"PITTSYLVANIA",51143,2,0.000252
2003,143,"PITTSYLVANIA",51143,3,0.000378
2003,143,"PITTSYLVANIA",51143,4,0.003276
2003,143,"PITTSYLVANIA",51143,5,0.013986
2003,143,"PITTSYLVANIA",51143,6,0.16569
2003,143,"PITTSYLVANIA",51143,7,0.695394
2003,143,"PITTSYLVANIA",51143,8,0.331002
2003,143,"PITTSYLVANIA",51143,9,0.04599
2003,143,"PITTSYLVANIA",51143,10,0.00378
2003,143,"PITTSYLVANIA",51143,11,0.000126
2003,143,"PITTSYLVANIA",51143,12,0
2003,117,"MECKLENBURG",51117,1,0
2003,117,"MECKLENBURG",51117,2,0
2003,117,"MECKLENBURG",51117,3,0
2003,117,"MECKLENBURG",51117,4,0
2003,117,"MECKLENBURG",51117,5,3.782808
2003,117,"MECKLENBURG",51117,6,0.082917
2003,117,"MECKLENBURG",51117,7,3.191184
2003,117,"MECKLENBURG",51117,8,0.380223
2003,117,"MECKLENBURG",51117,9,0.028386
2003,117,"MECKLENBURG",51117,10,0.004482
2003,117,"MECKLENBURG",51117,11,0
2003,117,"MECKLENBURG",51117,12,0
2003,121,"MONTGOMERY",51121,1,0
2003,121,"MONTGOMERY",51121,2,0
2003,121,"MONTGOMERY",51121,3,0.018224
2003,121,"MONTGOMERY",51121,4,0.090852
2003,121,"MONTGOMERY",51121,5,0.25996
2003,121,"MONTGOMERY",51121,6,0.405484
2003,121,"MONTGOMERY",51121,7,0.618544
2003,121,"MONTGOMERY",51121,8,0.540824
2003,121,"MONTGOMERY",51121,9,0.482668
2003,121,"MONTGOMERY",51121,10,0.200464
2003,121,"MONTGOMERY",51121,11,0.051724
2003,121,"MONTGOMERY",51121,12,0.010988
2003,93,"ISLE OF WIGHT",51093,1,0
2003,93,"ISLE OF WIGHT",51093,2,0
2003,93,"ISLE OF WIGHT",51093,3,0.000272
2003,93,"ISLE OF WIGHT",51093,4,0.000272
2003,93,"ISLE OF WIGHT",51093,5,0.069632
2003,93,"ISLE OF WIGHT",51093,6,0.622336
2003,93,"ISLE OF WIGHT",51093,7,1.029792
2003,93,"ISLE OF WIGHT",51093,8,0.77928
2003,93,"ISLE OF WIGHT",51093,9,0.218416
2003,93,"ISLE OF WIGHT",51093,10,0
2003,93,"ISLE OF WIGHT",51093,11,0.000272
2003,93,"ISLE OF WIGHT",51093,12,0
2003,167,"RUSSELL",51167,1,0
2003,167,"RUSSELL",51167,2,0
2003,167,"RUSSELL",51167,3,0.011163
2003,167,"RUSSELL",51167,4,0
2003,167,"RUSSELL",51167,5,0
2003,167,"RUSSELL",51167,6,0
2003,167,"RUSSELL",51167,7,0
2003,167,"RUSSELL",51167,8,0.018837
2003,167,"RUSSELL",51167,9,0
2003,167,"RUSSELL",51167,10,0
2003,167,"RUSSELL",51167,11,0
2003,167,"RUSSELL",51167,12,0
2003,59,"FAIRFAX",51059,1,0.099176
2003,59,"FAIRFAX",51059,2,0.11914
2003,59,"FAIRFAX",51059,3,0.27692
2003,59,"FAIRFAX",51059,4,0.469476
2003,59,"FAIRFAX",51059,5,0.606648
2003,59,"FAIRFAX",51059,6,0.847504
2003,59,"FAIRFAX",51059,7,1.021384
2003,59,"FAIRFAX",51059,8,0.970508
2003,59,"FAIRFAX",51059,9,0.871976
2003,59,"FAIRFAX",51059,10,0.612444
2003,59,"FAIRFAX",51059,11,0.359996
2003,59,"FAIRFAX",51059,12,0.184828
2003,31,"CAMPBELL",51031,1,0
2003,31,"CAMPBELL",51031,2,0
2003,31,"CAMPBELL",51031,3,0.040872
2003,31,"CAMPBELL",51031,4,0.339552
2003,31,"CAMPBELL",51031,5,0.54234
2003,31,"CAMPBELL",51031,6,1.043022
2003,31,"CAMPBELL",51031,7,1.743348
2003,31,"CAMPBELL",51031,8,1.74885
2003,31,"CAMPBELL",51031,9,1.476894
2003,31,"CAMPBELL",51031,10,0.826086
2003,31,"CAMPBELL",51031,11,0.097464
2003,31,"CAMPBELL",51031,12,0
2003,43,"CLARKE",51043,1,0
2003,43,"CLARKE",51043,2,0
2003,43,"CLARKE",51043,3,0.0068
2003,43,"CLARKE",51043,4,0.061625
2003,43,"CLARKE",51043,5,0.340425
2003,43,"CLARKE",51043,6,0.76075
2003,43,"CLARKE",51043,7,1.016175
2003,43,"CLARKE",51043,8,0.97155
2003,43,"CLARKE",51043,9,0.708475
2003,43,"CLARKE",51043,10,0.32895
2003,43,"CLARKE",51043,11,0.049725
2003,43,"CLARKE",51043,12,0.005525
2003,83,"HALIFAX",51083,1,0
2003,83,"HALIFAX",51083,2,0.002345
2003,83,"HALIFAX",51083,3,0.007973
2003,83,"HALIFAX",51083,4,0.090517
2003,83,"HALIFAX",51083,5,0.152894
2003,83,"HALIFAX",51083,6,0.855456
2003,83,"HALIFAX",51083,7,1.73999
2003,83,"HALIFAX",51083,8,1.452962
2003,83,"HALIFAX",51083,9,0.277648
2003,83,"HALIFAX",51083,10,0.012194
2003,83,"HALIFAX",51083,11,0.09849
2003,83,"HALIFAX",51083,12,0
2003,800,"SUFFOLK CITY",51800,1,0.128592
2003,800,"SUFFOLK CITY",51800,2,0.2538
2003,800,"SUFFOLK CITY",51800,3,0.494064
2003,800,"SUFFOLK CITY",51800,4,0.724176
2003,800,"SUFFOLK CITY",51800,5,0.972336
2003,800,"SUFFOLK CITY",51800,6,1.56228
2003,800,"SUFFOLK CITY",51800,7,2.292096
2003,800,"SUFFOLK CITY",51800,8,2.003328
2003,800,"SUFFOLK CITY",51800,9,1.209216
2003,800,"SUFFOLK CITY",51800,10,0.846
2003,800,"SUFFOLK CITY",51800,11,0.526776
2003,800,"SUFFOLK CITY",51800,12,0.266208
2003,113,"MADISON",51113,1,0.07525
2003,113,"MADISON",51113,2,0.070175
2003,113,"MADISON",51113,3,0.112875
2003,113,"MADISON",51113,4,0.1505
2003,113,"MADISON",51113,5,0.2282
2003,113,"MADISON",51113,6,0.300825
2003,113,"MADISON",51113,7,0.195475
2003,113,"MADISON",51113,8,0.195475
2003,113,"MADISON",51113,9,0.1505
2003,113,"MADISON",51113,10,0.117775
2003,113,"MADISON",51113,11,0.07525
2003,113,"MADISON",51113,12,0.0777
2003,163,"ROCKBRIDGE",51163,1,0
2003,163,"ROCKBRIDGE",51163,2,0
2003,163,"ROCKBRIDGE",51163,3,0
2003,163,"ROCKBRIDGE",51163,4,0
2003,163,"ROCKBRIDGE",51163,5,0
2003,163,"ROCKBRIDGE",51163,6,0
2003,163,"ROCKBRIDGE",51163,7,1.72
2003,163,"ROCKBRIDGE",51163,8,2.58
2003,163,"ROCKBRIDGE",51163,9,0
2003,163,"ROCKBRIDGE",51163,10,0
2003,163,"ROCKBRIDGE",51163,11,0
2003,163,"ROCKBRIDGE",51163,12,0
2003,810,"VIRGINIA BEACH CITY",51810,1,0.045235
2003,810,"VIRGINIA BEACH CITY",51810,2,0.046065
2003,810,"VIRGINIA BEACH CITY",51810,3,0.09711
2003,810,"VIRGINIA BEACH CITY",51810,4,0.12284
2003,810,"VIRGINIA BEACH CITY",51810,5,0.154795
2003,810,"VIRGINIA BEACH CITY",51810,6,0.1992
2003,810,"VIRGINIA BEACH CITY",51810,7,0.220365
2003,810,"VIRGINIA BEACH CITY",51810,8,0.247755
2003,810,"VIRGINIA BEACH CITY",51810,9,2.774275
2003,810,"VIRGINIA BEACH CITY",51810,10,0.124915
2003,810,"VIRGINIA BEACH CITY",51810,11,0.06972
2003,810,"VIRGINIA BEACH CITY",51810,12,0.046895
2003,15,"AUGUSTA",51015,1,0.009848
2003,15,"AUGUSTA",51015,2,0.01231
2003,15,"AUGUSTA",51015,3,0.019696
2003,15,"AUGUSTA",51015,4,0.100942
2003,15,"AUGUSTA",51015,5,0.556412
2003,15,"AUGUSTA",51015,6,2.381985
2003,15,"AUGUSTA",51015,7,3.977361
2003,15,"AUGUSTA",51015,8,3.681921
2003,15,"AUGUSTA",51015,9,1.357793
2003,15,"AUGUSTA",51015,10,0.17234
2003,15,"AUGUSTA",51015,11,0.027082
2003,15,"AUGUSTA",51015,12,0.011079
2003,181,"SURRY",51181,1,0
2003,181,"SURRY",51181,2,0
2003,181,"SURRY",51181,3,0
2003,181,"SURRY",51181,4,0.01326
2003,181,"SURRY",51181,5,0.07306
2003,181,"SURRY",51181,6,0.78312
2003,181,"SURRY",51181,7,1.04624
2003,181,"SURRY",51181,8,0.53352
2003,181,"SURRY",51181,9,0.1339
2003,181,"SURRY",51181,10,0.01352
2003,181,"SURRY",51181,11,0.00312
2003,181,"SURRY",51181,12,0
2003,159,"RICHMOND",51159,1,0.009088
2003,159,"RICHMOND",51159,2,0.02816
2003,159,"RICHMOND",51159,3,0.086656
2003,159,"RICHMOND",51159,4,0.112
2003,159,"RICHMOND",51159,5,0.131328
2003,159,"RICHMOND",51159,6,0.149248
2003,159,"RICHMOND",51159,7,0.165888
2003,159,"RICHMOND",51159,8,0.168192
2003,159,"RICHMOND",51159,9,0.157696
2003,159,"RICHMOND",51159,10,0.121856
2003,159,"RICHMOND",51159,11,0.084608
2003,159,"RICHMOND",51159,12,0.065408
2003,153,"PRINCE WILLIAM",51153,1,0.005792
2003,153,"PRINCE WILLIAM",51153,2,0.00724
2003,153,"PRINCE WILLIAM",51153,3,0.0724
2003,153,"PRINCE WILLIAM",51153,4,0.096292
2003,153,"PRINCE WILLIAM",51153,5,0.11946
2003,153,"PRINCE WILLIAM",51153,6,0.3801
2003,153,"PRINCE WILLIAM",51153,7,2.500696
2003,153,"PRINCE WILLIAM",51153,8,2.376168
2003,153,"PRINCE WILLIAM",51153,9,1.20546
2003,153,"PRINCE WILLIAM",51153,10,0.346072
2003,153,"PRINCE WILLIAM",51153,11,0.116564
2003,153,"PRINCE WILLIAM",51153,12,0.013756
2003,7,"AMELIA",51007,1,0.08142
2003,7,"AMELIA",51007,2,0.07452
2003,7,"AMELIA",51007,3,0.069
2003,7,"AMELIA",51007,4,0.1702
2003,7,"AMELIA",51007,5,0.29578
2003,7,"AMELIA",51007,6,1.13666
2003,7,"AMELIA",51007,7,1.43658
2003,7,"AMELIA",51007,8,0.84456
2003,7,"AMELIA",51007,9,0.21114
2003,7,"AMELIA",51007,10,0.08648
2003,7,"AMELIA",51007,11,0.09016
2003,7,"AMELIA",51007,12,0.1035
2003,119,"MIDDLESEX",51119,1,0
2003,119,"MIDDLESEX",51119,2,0
2003,119,"MIDDLESEX",51119,3,0
2003,119,"MIDDLESEX",51119,4,0.003293
2003,119,"MIDDLESEX",51119,5,0.041652
2003,119,"MIDDLESEX",51119,6,0.183429
2003,119,"MIDDLESEX",51119,7,0.331347
2003,119,"MIDDLESEX",51119,8,0.234604
2003,119,"MIDDLESEX",51119,9,0.094785
2003,119,"MIDDLESEX",51119,10,0.000979
2003,119,"MIDDLESEX",51119,11,0
2003,119,"MIDDLESEX",51119,12,0
2003,111,"LUNENBURG",51111,1,0
2003,111,"LUNENBURG",51111,2,0
2003,111,"LUNENBURG",51111,3,0
2003,111,"LUNENBURG",51111,4,0
2003,111,"LUNENBURG",51111,5,0.004718
2003,111,"LUNENBURG",51111,6,0.118961
2003,111,"LUNENBURG",51111,7,1.821148
2003,111,"LUNENBURG",51111,8,1.42551
2003,111,"LUNENBURG",51111,9,0
2003,111,"LUNENBURG",51111,10,0
2003,111,"LUNENBURG",51111,11,0
2003,111,"LUNENBURG",51111,12,0
2003,115,"MATHEWS",51115,1,0.026978
2003,115,"MATHEWS",51115,2,0.069946
2003,115,"MATHEWS",51115,3,0.071504
2003,115,"MATHEWS",51115,4,0.079458
2003,115,"MATHEWS",51115,5,0.095366
2003,115,"MATHEWS",51115,6,0.095366
2003,115,"MATHEWS",51115,7,0.087412
2003,115,"MATHEWS",51115,8,0.095366
2003,115,"MATHEWS",51115,9,0.079458
2003,115,"MATHEWS",51115,10,0.06355
2003,115,"MATHEWS",51115,11,0.031816
2003,115,"MATHEWS",51115,12,0.023862
2003,33,"CAROLINE",51033,1,0
2003,33,"CAROLINE",51033,2,0
2003,33,"CAROLINE",51033,3,0.00692
2003,33,"CAROLINE",51033,4,0.053976
2003,33,"CAROLINE",51033,5,0.220056
2003,33,"CAROLINE",51033,6,0.649442
2003,33,"CAROLINE",51033,7,1.151488
2003,33,"CAROLINE",51033,8,0.909288
2003,33,"CAROLINE",51033,9,0.406896
2003,33,"CAROLINE",51033,10,0.057782
